food_id,food_name,meal_role,serving_size,kcal,carbohydrate,protein,fat,sugar,sodium,recipe_steps,recipe_images,ingredients,na_tip,source
643,간장소스를 곁들인 새우전복찜,반찬,,119.1,8.2,19.2,1.1,,455.9,"[""1. 전복은 수저로 떼어내어 소금으로 비벼\n깨끗이 씻는다."", ""2. 시금치는 데쳐 다지고, 새우는 껍질을\n벗겨 전복, 해초와 함께 다진다."", ""3. ?번을 잘 섞어 전복 껍질에 넣는다."", ""4. 찜통에 김이 오르면 속을 채운 전복\n껍질을 넣고 약 10분 정도 찐다."", ""5. 저염간장, 레몬, 설탕, 다진마늘을\n넣고 살짝 끓여 소스를 만든다."", ""6. 간장소스에 전분을 풀어 농도를\n맞추고, 전복찜에 여러번 바르고\n식용꽃을 올린다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00643_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00643_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00643_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00643_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00643_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00643_6.png""]","전복(2개), 새우(3마리), 시금치(30g), 해초(20g),
저염간장(20g), 레몬(1/4개), 설탕(20g), 소금(0.1g),
마늘(10g), 녹말(10g), 식용꽃(60g)",해초류를 사용해서 소금을 대신할 수 있어요.,samsam
644,검은콩국수,한그릇,,343.6,68.1,11.2,3.0,,633.5,"[""1. 검은콩은 깨끗이 씻어 약 12시간 정도\n충분히 불린다."", ""2. 불린 검은콩은 20분 정도 삶아 깨끗이\n씻는다."", ""3. 삶은 검은콩은 믹서기에 곱게 갈아\n차갑게 식힌다."", ""4. 오이는 씨를 제거하고 깨끗이 씻어\n채썬다."", ""5. 물을 끓여 메밀면을 삶고, 찬물에\n여러번 헹구어 건져 물기를 뺀다."", ""6. 메밀면을 그릇에 담고 차가운 콩 국물,\n땅콩, 잣, 오이, 방울토마토 및 통깨를\n올린다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00644_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00644_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00644_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00644_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00644_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00644_6.png""]","검은콩(200g), 메밀면(120g), 오이(30g), 방울토마토(1개),
땅콩(20g), 잣(10g), 참깨(5g)",블랙푸드의 대표 주자인 검은콩으로 만들어 나트륨 함량을 줄일 수 있었어요.,samsam
271,닭고기김치찌개,국물,,277.1,1.79,5.87,2.73,,776.6,"[""1. 육수 재료를 넣고 중간 불로 끓인 뒤\n체에 걸러 육수를 만든다."", ""2. 닭가슴살은 채 썬 뒤 물에 넣고\n삶는다."", ""3. 애호박은 반달 썰고, 미나리는 5㎝\n길이로 썰고, 청양고추는 잘게 썬 뒤\n찬물에 담가 씨를 빼고, 두부는 한입\n크기로 썰어 물에 담가둔다."", ""4. 김치를 한입 크기로 썬 뒤 참기름에\n볶다가 육수를 붓는다."", ""5. 두부, 애호박, 느타리버섯, 미나리,\n닭가슴살을 넣어 끓어오르면\n달걀물과 청양고추를 넣고 조금\n더 끓여 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00271_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00271_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00271_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00271_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00271_5.png""]","재료 닭가슴살(60g), 애호박(30g), 미나리(20g), 청양고추(3g), 두부(60g)
김치(120g), 참기름(20g), 느타리버섯(10g), 달걀(50g)
육수 다시마(5g), 무(40g), 대파(5g), 양파(10g), 마른 고추(3g), 멸치(10g)
마늘(10g), 청주(10g), 물(300g)","멸치다시마육수를 이용해 깊은 맛을 내 소금간을 줄여
나트륨 섭취를 적게 할 수 있고, 달걀물을 부어 자극적인 맛을 줄였다.",samsam
272,완자김치찌개,국물,,161.1,1.34,6.78,2.61,,355.0,"[""1. 대파, 마늘, 쇠고기를 물(300g)과\n함께 끓인 뒤 면포에 걸러 육수를\n만든다."", ""2. 콩나물, 김치를 물에 씻어 손질한다."", ""3. 두부는 물기를 빼고, 붉은 고추는\n다진 뒤 돼지고기와 섞어 반죽해\n동그랗게 빚어 완자를 만든다."", ""4. 김 오른 찜기에 완자를 넣어 찐다."", ""5. 육수를 끓이고 끓어오르면 김치,\n콩나물, 새우젓을 넣는다."", ""6. 한소끔 더 끓이다가 완자를 넣고\n조금 더 끓여 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00272_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00272_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00272_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00272_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00272_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00272_6.png""]","재료 콩나물(30g), 김치(50g)
두부(40g), 붉은 고추(15g)
다진 돼지고기(등심, 60g), 새우젓(5g)
육수 대파(10g), 마늘(5g), 쇠고기(50g)","김치는 물에 한 번 씻어 염분을 최대한 제거하고,
쇠고기육수로 깊은 맛을 내고 붉은 고추로 매콤한 맛을 더해
소금간을 하지 않아 나트륨 섭취를 줄였다.",samsam
273,백김치콩비지찌개,국물,,195.3,3.13,2.99,2.99,,447.2,"[""1. 풋고추는 잘게 다진다."", ""2. 백김치는 먹기 좋은 크기로 썬다."", ""3. 냄비에 백김치를 볶다가 김치가\n익으면 참기름, 후춧가루,\n다진 마늘을 넣고 볶는다."", ""4. 물(200g)을 넣고 끓인다."", ""5. 물이 끓으면 콩비지와 간장,\n풋고추를 넣어 약한 불에서 15분\n정도 끓여 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00273_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00273_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00273_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00273_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00273_5.png""]","재료 풋고추(10g), 백김치(100g), 콩비지(100g)
양념 참기름(8g), 후춧가루(0.2g), 다진 마늘(10g), 간장(2g)","콩비지찌개를 끓일 때 넣는 묵은지 대신
백김치를 넣어 염분을 줄이고 깔끔한 맛을 냈다.",samsam
274,오징어김치찌개,국물,,159.1,2.5,2.4,0.7,,549.0,"[""1. 육수 재료를 넣고 끓인 뒤 체로 걸러\n육수를 낸다."", ""2. 오징어 몸통은 큼지막하게 썰고\n다리는 얇게 썬다."", ""3. 두부와 버섯은 먹기 좋게 썰고,\n고추는 어슷하게 썰고, 고구마는\n먹기 좋은 크기로 썰고, 콩나물은\n다듬는다."", ""4. 김치는 먹기 좋은 크기로 썬 뒤\n냄비에 참기름을 두르고 볶다가\n고구마, 콩나물, 육수를 넣고 끓인다."", ""5. 자작하게 끓으면 오징어를 넣고\n끓이고, 오징어가 익으면 들깻가루를\n넣고 끓인다."", ""6. 두부, 팽이버섯, 쑥갓, 고구마,\n붉은 고추를 넣고 끓여 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00274_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00274_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00274_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00274_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00274_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00274_6.png""]","재료 오징어(100g), 두부(50g), 팽이버섯(20g), 붉은 고추(4g)
고구마(30g), 콩나물(20g), 김치(140g), 쑥갓(20g)
육수 무(50g), 다시마(5g), 대파(20g), 멸치(10g), 물(300g)
양념 참기름(10g), 들깻가루(5g)","김치의 속을 덜어내 염분을 줄였고,
김치 자체의 간만을 이용해 나트륨 섭취량을 줄였다.",samsam
275,해물김치찌개,국물,200.0,53.9,5.2,3.0,2.3,,385.1,"[""1. 냄비에 육수 재료를 넣고 끓이다가 물이 끓어오르면 다시마를 건지고 조금 더 끓여 육수를 우려낸다."", ""2. 주꾸미는 내장과 입, 눈을 제거하고 4cm 크기로 잘라 준비한다."", ""3. 김치는 국물을 꽉 짜서 한입 크기로 썰고, 무는 편 썰고, 마늘은 다지고, 대파는 어슷 썰고, 양파는 굵게 채 썰고, 두부는 납작하게 썬다."", ""4. 냄비에 참기름을 두르고, 김치, 무, 양파가 투명해질 때까지 볶다가 육수를 붓고 끓으면 주꾸미, 다진 마늘을 넣어 더 끓인다."", ""5. 김칫국물과 배즙을 2:1로 섞은 뒤 찌개에 넣어 간을 맞춘다."", ""6. 두부, 팽이버섯을 넣고 한소끔 끓여 마무리한다""]","[""http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306022942_1678080582607.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306023039_1678080639676.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306023103_1678080663820.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230313/20230313110637_1678673197807.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306023149_1678080709863.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306023210_1678080730863.jpg""]","•필수 재료 : 주꾸미(40g), 김치(40g), 무(10g), 마늘(3g), 대파(3g), 양파(10g), 두부(10g), 참기름(3g), 배즙(10g), 팽이버섯(3g)
•육수 재료 : 다시마(5g), 멸치(10g), 물(300g)","•김치는 국물을 꼭 짜서 사용해 염분을 줄였고, 해산물을 넣어 간을 맞췄어요.
•배즙으로 짠맛을 중화하면서 나트륨 함량을 줄였어요.",samsam
276,맑은부대찌개,국물,,395.9,8.67,6.23,2.41,,334.9,"[""1. 다시마육수재료를 물에 넣고 끓여\n육수를 낸다."", ""2. 느타리버섯은 가닥가닥 떼고, 두부는\n썰고, 콩나물은 머리와 꼬리를 떼\n손질한다."", ""3. 배추와 미나리를 데친다."", ""4. 돼지고기, 쇠고기에 고기완자양념을\n넣어 반죽한 뒤 빚어 완자를 만든다."", ""5. 냄비에 모든 재료를 돌려 담은 뒤\n육수를 부어 끓인다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00276_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00276_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00276_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00276_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00276_5.png""]","재료 느타리버섯(10g), 두부(50g), 콩나물(10g)
배추(40g), 미나리(20g), 돼지고기(50g)
쇠고기(50g), 불린 당면(10g), 조랭이떡(30g)
다시마육수 다시마(3g), 양파(30g), 대파(20g)
무(30g), 마른 고추(5g)
고기완자양념 생강즙(2g), 다진 파(10g)
다진 마늘(5g), 후춧가루(0.1g), 소금(0.1g","보통 부대찌개에 들어가는 김치와 햄 대신
배추와 고기완자를 넣어 나트륨 함량을 줄였다.",samsam
277,나가사키부대찌개,국물,,342.7,3.99,5.37,3.63,,778.0,"[""1. 통조림 햄은 한 번 데친 뒤 우유에\n담가두고, 실곤약은 식초를 넣은\n끓는 물에 살짝 데친다."", ""2. 양파는 굵게 채 썰고, 느타리버섯은\n찢고, 표고버섯은 모양대로 썰고,\n팽이버섯은 끝부분을 잘라내고,\n청양고추와 붉은 고추는 어슷 썬다."", ""3. 감자, 무, 두부는 0.5㎝ 두께로 썰고,\n애호박은 반달썰기 하고 깻잎은\n채 썰어 찬물에 담가 매운맛을\n제거한다."", ""4. 사골육수에 다시마를 넣어 끓인 후\n한 김 식힌다."", ""5. 다진 돼지고기에 다진 파, 다진 마늘,\n후춧가루, 소금을 섞어 완자를\n만들고 밀가루와 달걀물을 묻혀\n식용유(5g)를 두른 팬에 부친다."", ""6. 냄비에 재료를 보기 좋게 담고\n사골육수를 부은 뒤 끓이다가\n쑥갓과 들깻가루를 넣어 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00277_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00277_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00277_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00277_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00277_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00277_6.png""]","재료 통조림 햄(30g), 우유(100g), 실곤약(50g), 양파(30g), 느타리버섯(25g)
표고버섯(10g), 팽이버섯(30g), 청양고추(5g), 붉은 고추(5g), 감자(30g)
무(30g), 두부(40g), 애호박(30g), 깻잎(3g), 쑥갓(10g)
완자 다진 돼지고기(20g), 다진 파(5g), 다진 마늘(5g), 후춧가루(1g)
소금(1g), 밀가루(10g), 달걀노른자(20g)
육수 사골육수(300g), 다시마(5g)
양념 들깻가루(15g)","나트륨 함량이 높은 김치와 고추장 대신 사골육수와 청양고추를 사용해
염도를 낮추면서 칼칼하고 깔끔한 맛을 내 나트륨 섭취를 줄였다",samsam
278,삼계부대찌개,국물,,299.9,8.26,4.46,0.09,,163.6,"[""1. 육수 재료를 넣고 20분간 끓여\n육수를 낸다."", ""2. 닭가슴살과 당근을 다져 모양을\n잡은 뒤 김 오른 찜기에 넣고 찐다."", ""3. 고추, 대파는 어슷 썰고, 쑥갓,\n표고버섯, 애호박, 김치는 먹기\n좋은 크기로 썰고, 팽이버섯은\n밑동을 잘라 손질한다."", ""4. 당면과 숙주는 뜨거운 물에 데쳐\n준비한다."", ""5. 양념장 재료를 섞은 뒤 육수(13g)를\n넣고 양념장을 만든다."", ""6. 준비한 재료를 담고 육수를 부은 뒤\n양념장을 넣고 끓여 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00278_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00278_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00278_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00278_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00278_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00278_6.png""]","재료 닭가슴살(100g), 당근(20g), 붉은 고추(6g)
풋고추(6g), 대파(6g), 쑥갓(4g), 표고버섯(14g)
애호박(60g), 김치(40g), 팽이버섯(40g)
당면(21g), 숙주(40g), 떡(40g)
육수 당귀(10g), 대추(20g), 오가피(30g), 함초(20g)
양념장 겨자가루(5g), 고춧가루(20g), 콩가루(5g), 쌀겨(5g), 다진 마늘(3g)",양념장에 고추장 대신 겨자가루와 콩가루로 간을 하여 나트륨 사용을 줄였다,samsam
279,쑥갓부대찌개,국물,200.0,126.3,9.9,6.4,6.8,,347.1,"[""1. 통조림 햄을 썰어 끓는 물에 데친다."", ""2. 애호박은 반달모양으로 썰고, 두부는 도톰하게 썰고, 팽이버섯은 3등분하고, 청양고추는 어슷 썬다."", ""3. 김치는 씻어서 잘게 썬다."", ""4. 양념장을 만든다."", ""5. 냄비에 물과 다시마를 넣고 살짝 끓여 육수를 만든다."", ""6. 육수에 손질한 재료를 담고 양념장의 1/2 분량을 넣고 중간 불에 끓이다가 쑥갓과 남은 양념장을 넣고 약한 불에 조금 더 끓여 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308012641_1678249601913.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308012702_1678249622285.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308012717_1678249637881.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308012732_1678249652118.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308012747_1678249667092.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308012805_1678249685798.jpg""]","•필수재료 : 통조림 햄(30g), 애호박(20g), 두부(20g), 팽이버섯(20g), 청양고추(5g), 김치(30g), 쑥갓(4g)
•육수 : 다시마(5g), 물(200g)
•양념장 : 설탕(0.5g), 고춧가루(4g), 다진마늘(2g), 고추장(2g)",•김치는 씻어서 사용하고 햄은 한 번 데쳐 나트륨 함량을 낮췄어요.,samsam
280,들깨순두부찌개,국물,,171.7,2.92,2.8,1.36,,111.6,"[""1. 굴은 깨끗이 씻은 뒤 김 오른 찜기에\n찐다."", ""2. 굴을 쪄낸 물(250g)에 멸치,\n표고버섯 밑동을 넣고 끓인 뒤\n멸치와 표고버섯 밑동을 건져내\n육수를 만든다."", ""3. 느타리버섯은 밑동을 제거한 후\n씻어 세로로 찢고, 표고버섯은\n0.5㎝ 두께로 썬다."", ""4. 무는 나박 썰고 양파는 채 썰고,\n미나리는 3㎝ 길이로 썰고,\n대파와 고추는 송송 썬다."", ""5. 육수에 굴, 다진 마늘, 무, 양파,\n버섯을 넣고 끓인다."", ""6. 들깻가루와 순두부를 넣고 한소끔\n끓인 뒤 국간장과 소금으로 간을\n맞추고 대파, 붉은 고추, 미나리를\n올려 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00280_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00280_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00280_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00280_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00280_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00280_6.png""]","재료 굴(40g), 멸치(2g), 표고버섯(10g), 느타리버섯(40g), 무(20g)
양파(10g), 미나리(10g), 대파(3g), 붉은 고추(2g), 순두부(100g)
양념 다진 마늘(1g), 들깻가루(10g), 국간장(1.5g), 소금(0.5g)","보통 순두부찌개에 넣는 고춧가루를 넣지 않고
들깻가루와 들깨를 넣어 고소한 맛을 내 나트륨 섭취를 줄였다.",samsam
281,백태순두부찌개,국물,,165.4,2.4,3.08,1.13,,640.3,"[""1. 냄비에 육수 재료를 넣어 끓인다."", ""2. 콩을 충분히 불려 믹서기에 물을\n넣고 갈아 준비한다."", ""3. 느타리버섯은 찢고, 표고버섯은 먹기\n좋은 크기로 자르고, 애호박과\n양파는 깍둑 썰고, 대파와 고추는\n송송 썬다."", ""4. 바지락은 해감해 준비한다."", ""5. 육수에 콩, 느타리버섯, 표고버섯,\n애호박, 저염된장, 새우, 바지락을\n넣고 끊인다."", ""6. 순두부를 넣고 끊인 후 양파, 대파,\n붉은 고추, 풋고추를 넣고 한소끔\n끓여 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00281_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00281_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00281_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00281_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00281_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00281_6.png""]","재료 콩(백태, 30g), 느타리버섯(10g), 표고버섯(10g), 애호박(20g)
양파(10g), 대파(5g), 붉은 고추(2g), 풋고추(2g), 바지락(30g)
저염된장(10g), 새우(25g), 순두부(120g)
육수 마른 다시마(1g), 멸치(1g), 물(250g)","매콤한 보통의 순두부찌개와는 달리 백태와 청양고추로
맛을 내 나트륨 함량을 낮추면서 새우와 바지락으로 감칠맛을 냈다.",samsam
